Troquel, Codigo de barras, Codigo de barras 2, Descripcion, Descripcion extendida, Rubro, SubRubro, Cod.Labo, Laboratorio, Costo s/IVA, Publico, Vigencia, Fecha Alta
6007601, 5016533631951, 5016533655599, PKU ANAMIX INFANT X 400, PKU ANAMIX INFANTIL X 400, ALIMENTOS, LECHES, 1431, AMN LAB., 353728.770, 620617.000, 01/07/2025, 
6007603, 5016533649116, 5016533649116, PKU 3 ADVANTA X 500 GR, , ALIMENTOS, LECHES, 982, NUTRICIA-BAGO DIV MEDICAL, 749879.870, 1315664.000, 01/07/2025, 26/01/2017
6007610, 7798028522019, 7798028522019, RODI PROC 2, PROCER RODILERA TALLE 2, PERFUMERIA, ORTOPEDIA, 850, C.P.ROCCA Y N.P.ROCCA S.H, 2450.250, 0.000, 18/02/2025, 
6007615, 7798028520114, 7798028520114, RODI PROC 3, PROCER RODILERA TALLE 3, PERFUMERIA, ORTOPEDIA, 850, C.P.ROCCA Y N.P.ROCCA S.H, 2450.250, 0.000, 18/02/2025, 
6007618, 5016533634044, 5016533634044, XP MAXAMUM NARAN X 400, XP MAXIMUM NARAN X 400, ALIMENTOS, LECHES, 1431, AMN LAB., 709769.220, 1245290.000, 01/07/2025, 
6007619, 5016533634068, 5016533634068, XP MAXAMUM S/SABOR X500G, XP MAXAMUM SIN SABOR X 500 GR, ALIMENTOS, LECHES, 1431, AMN LAB., 716465.310, 1257038.000, 01/07/2025, 
6007620, 7798028520190, 7798028520190, RODI PROC 4, PROCER RODILERA TALLE 4, PERFUMERIA, ORTOPEDIA, 850, C.P.ROCCA Y N.P.ROCCA S.H, 2450.250, 0.000, 18/02/2025, 
6007625, 7798028520206, 7798028520206, RODI PROC 5, PROCER RODILERA TALLE 5, PERFUMERIA, ORTOPEDIA, 850, C.P.ROCCA Y N.P.ROCCA S.H, 2450.250, 0.000, 18/02/2025, 
6007630, 7798028520251, 7798028520251, RODI PROC 6, PROCER RODILERA TALLE 6, PERFUMERIA, ORTOPEDIA, 850, C.P.ROCCA Y N.P.ROCCA S.H, 2450.250, 0.000, 18/02/2025, 
6007634, 5016533635713, 5016533635713, MONOGEN PVO LATA X 400, ALIMENTO P/PROPOSITOS MEDICOS PVO P/PREPARAR X400, ALIMENTOS, LECHES, 1431, AMN LAB., 586950.130, 1029804.000, 01/07/2025, 
6007635, 7798028520268, 7798028520268, RODI PROC 7, PROCER RODILERA TALLE 7, PERFUMERIA, ORTOPEDIA, 850, C.P.ROCCA Y N.P.ROCCA S.H, 2450.250, 0.000, 18/02/2025, 
6007639, 4008976671770, 4008976671770, KETOCAL LATA X 300 GR, KETOCAL LATA X 300 GRAMOS, ALIMENTOS, LECHES, 1431, AMN LAB., 373321.640, 654993.000, 01/07/2025, 
6007640, 7798028520275, 7798028520275, RODI PROC 8, PROCER RODILERA TALLE 8, PERFUMERIA, ORTOPEDIA, 850, C.P.ROCCA Y N.P.ROCCA S.H, 2450.250, 0.000, 18/02/2025, 
6007721, 7891024019610, 7891024019610, COLG CEP PERIOGARD, COLGATE CEPILLO DENTAL PERIGARD EXTRA SOFT, PERFUMERIA, CEPI.CINT.HILO, 127, COLGATE PALMOLIVE S.A.I.C, 2991.920, 0.000, 14/12/2023, 
6007723, 7790010002714, 7790010570695, SLIBRE TOA NOR SUA C/A X8, SIEMPRE LIBRE NORMAL CON ALAS X 8, PERFUMERIA, PROT FEMENINA, 616, KENVUE, 1822.170, 0.000, 18/01/2025, 09/08/2022
6007755, 7798028000142, 7798028000142, SACALECHE LISFAR PLA, , PERFUMERIA, ACC PERFUMERIA, 482, LISTEN S.A., 3526.360, 0.000, 07/04/2025, 
6007829, 7502214739439, 7502214739439, SCHICK XTREM4 NORM H 2MAQ, SCHICK XTREME4 FILOS P/NORM HOM X2 MAQ DESCART, PERFUMERIA, MAQ/REP AFEITAR, 64, BUHL S.A., 3035.810, 0.000, 01/08/2024, 06/09/2023
6007832, 7591066701015, 7591066701015, SCHICK XTREM3 SENS TIRA12, SCHICK XTREM3 TIRA X12 UNID DESCARTABLE PIEL SENSI, PERFUMERIA, , 64, BUHL S.A., 26156.410, 0.000, 16/08/2024, 16/08/2024
6007834, 7591066730473, 7591066730473, SCHICK XTREME3 MAQ X4 MUJ, SCHICK XTREME 3 MAQUINA X 4UNI MUJER, PERFUMERIA, MAQ/REP AFEITAR, 64, BUHL S.A., 4688.840, 0.000, 19/05/2025, 19/05/2025
6007842, 7591066201003, 7591066201003, SCHICK XTREME3 MAQ x2SENS, SCHICK MAQUINA XTREME 3 SENSITIVE X 2, PERFUMERIA, MAQ/REP AFEITAR, 64, BUHL S.A., 2397.750, 0.000, 19/05/2025, 30/07/2024
6007854, 7790839980767, 7790839980767, PELENTE REPEL CREMA 50 GR, PELENTE REPELENTE DE INSECTOS CREMA X 50 GR, PERFUMERIA, REPELENTE, 763, SUFARMA RED PROFESIONAL, 3438.890, 0.000, 05/09/2024, 
6007856, 7790839980750, 7790839980750, PELENTE LOC VAP 120 ML, PELENTE REPELENTE LOCION SIN TACC E.DURAC X 120 ML, PERFUMERIA, REPELENTE, 763, SUFARMA RED PROFESIONAL, 3745.830, 0.000, 30/09/2024, 02/01/2024
6007871, 7790839000533, 7790839000533, PELENTE DEEP FOREST 190ML, PELENTE 365 DEEP FOREST REPELENTE 6HS C/EUCALIP190, PERFUMERIA, REPELENTE, 763, SUFARMA RED PROFESIONAL, 4459.260, 0.000, 21/02/2025, 02/01/2024
6007872, 7790839000540, 7790839000540, PELENTE DEEP FOREST 120ML, PELENTE REPELENTE 365 DEEP FOREST X 120 ML, PERFUMERIA, REPELENTE, 763, SUFARMA RED PROFESIONAL, 3786.210, 0.000, 05/09/2024, 02/01/2024
6008003, 5016533648560, 5016533648560, NEOCATE JUNIOR VAI PVO400, NEOCATE JUNIOR VAINILLA POLVO X 400, ALIMENTOS, LECHES, 1431, AMN LAB., 173355.580, 304152.000, 01/07/2025, 22/06/2015
6008004, 5016533648584, 5016533648584, NEOCATE JUNIOR S/S PVO400, NEOCATE JUNIOR SIN SABOR POLVO X 400, ALIMENTOS, LECHES, 1431, AMN LAB., 173355.580, 304152.000, 01/07/2025, 22/06/2015
6008013, 7798022520066, 7798022520066, SAL MARINA LIQ X 150 ML, , ALIMENTOS, DIETETICOS, 299, GORDON S.A., 2303.170, 4040.910, 10/05/2024, 24/01/2017
6008043, 7798028882144, 7798028882144, BALAN COCI SILF EL BC300, , PERFUMERIA, BALANZAS, 776, SILVESTRIN FABRIS S.R.L., 19876.700, 0.000, 09/06/2025, 04/10/2016
6008065, 0011509036780, 011509036780, SEA BOND ALMO ADH INF X18, SEA BOND ALMOHADILLA DENT ADHESIVA INFERIOR X18UNI, COSMIATRIA, PROD.MEDICO, 173, COMBE S.R.L., 6441.060, 10499.000, 09/05/2025, 
6008066, 011509036773, 011509036773, SEA BOND ALMO ADH SUP X18, SEA BOND ALMOHADILLA DENT ADHESIVA SUPERIOR X18UNI, COSMIATRIA, PROD.MEDICO, 173, COMBE S.R.L., 6441.060, 10499.000, 09/05/2025, 
6008075, 7896015520045, 7896015520045, SENSODYNE BLANQ EX FRES90, SENSODYNE PASTA DENTAL BLANQUEADOR EXTRA FRESH90GR, PERFUMERIA, CREM/ENJ BUCALE, 249, HALEON ARG. S.A. TOCADOR, 3551.130, 0.000, 03/05/2025, 
6008077, 7794640171550, 7794640171550, SENSODYNE RAPIDO ALIV 100, SENSODYNE PASTA DENTAL RAPIDO ALIVIO X 100 GR, PERFUMERIA, CREM/ENJ BUCALE, 249, HALEON ARG. S.A. TOCADOR, 4932.030, 0.000, 03/05/2025, 05/12/2018
6008092, 7896015519223, 7896015519223, SENSODYNE BLANQ EX FRES50, SENSODYNE PASTA DENTAL BLANQUEADOR EXTRA FRESH50GR, PERFUMERIA, CREM/ENJ BUCALE, 249, HALEON ARG. S.A. TOCADOR, 2619.490, 0.000, 03/05/2025, 
6008099, 7794640172977, 7794640172977, SENSODYNE COMPL CEP D MED, SENSODYNE CEPILLO DENTAL COMPLETE CARE MEDIUM TBX1, PERFUMERIA, CEPI.CINT.HILO, 249, HALEON ARG. S.A. TOCADOR, 3085.600, 0.000, 03/05/2025, 
6008113, 7794640170386, 7794640170386, PARODONTAX BLANQ X 124 GR, PARODONTAX CREMA DENTAL BLANQUEADORA X 124 GR NF, PERFUMERIA, CEPI.CINT.HILO, 249, HALEON ARG. S.A. TOCADOR, 5407.160, 0.000, 03/05/2025, 
6008156, 7896015527433, 7896015527433, PARODONTAX FL CR E/IRRX50, PARODONTAX CREMA DENTAL FLUOR PROTEC ENCIAS X 50GR, PERFUMERIA, CEPI.CINT.HILO, 249, HALEON ARG. S.A. TOCADOR, 3271.220, 0.000, 03/05/2025, 
6008157, 7896015527457, 7896015527457, PARODONTAX FL CR E/IRRX90, PARODONTAX CREMA DENTAL FLUOR PROTEC ENCIAS X 90GR, PERFUMERIA, CEPI.CINT.HILO, 249, HALEON ARG. S.A. TOCADOR, 4415.460, 0.000, 03/05/2025, 
6008161, 7794640172960, 7794640172960, SENSODYNE COMPL CEP D SUA, SENSODYNE CEPILLO DENTAL COMPLETE CARE SOFT TB X 1, PERFUMERIA, CEPI.CINT.HILO, 249, HALEON ARG. S.A. TOCADOR, 3085.600, 0.000, 03/05/2025, 
6008167, 7794640171581, 7794640171581, SENSODYNE MULTIPRO CEPI S, SENSODYNE CEPILLO DENTAL MULTI CARE SOFT TB X1, PERFUMERIA, CEPI.CINT.HILO, 249, HALEON ARG. S.A. TOCADOR, 2924.630, 0.000, 03/05/2025, 22/12/2014
6008171, 7794640171697, 7794640171697, SENSODYNE MULTIPRO CEPI M, SENSODYNE CEPILLO DENTAL MULTI CARE MEDIUM TB X1, PERFUMERIA, CEPI.CINT.HILO, 249, HALEON ARG. S.A. TOCADOR, 2924.630, 0.000, 03/05/2025, 22/12/2014
6008172, 7794640171772, 7794640171772, PARODONTAX CEPI DENT, PARODONTAX CEPILLO DENTAL PROTECCION DE ENCIAS X 1, PERFUMERIA, CEPI.CINT.HILO, 249, HALEON ARG. S.A. TOCADOR, 3085.600, 0.000, 03/05/2025, 26/02/2015
6008174, 7794640172366, 7794640172366, SENSODYNE MULTIPR CEP3x2, SENSODYNE CEPILLO DENTAL MULTI CARE TB 3X2, PERFUMERIA, CEPI.CINT.HILO, 249, HALEON ARG. S.A. TOCADOR, 5852.250, 0.000, 03/05/2025, 05/07/2017
6008179, 7794640172984, 7794640172984, SENSODYNE REP/PROT CEP2x1, SENSODYNE CEPILLO DENTAL REPARA/PROTEGE TB SOFT2X1, PERFUMERIA, CEPI.CINT.HILO, 249, HALEON ARG. S.A. TOCADOR, 3935.540, 0.000, 03/05/2025, 29/06/2022
6008301, 7795323003434, 7795323003434, NUTRILON AR2 X 800 GR, AR2 ANTI REGURGITACION, ALIMENTOS, LECHES, 38, NUTRICIA-BAGO, 74429.010, 130586.000, 01/07/2025, 19/10/2017
6008421, 7805070400872, 7805070400872, STERI STRIP 1541 6X75 9UN, , COSMIATRIA, PROD.MEDICO ACC, 354, LOS CATALANES SRL, 9677.770, 0.000, 24/06/2025, 20/08/2024
6008433, 7790274054092, 7790274054092, CLORURO MAGNES PARA PVO33, CLORURO DE MAGNESIO PARAFARM POLVO X 33GR, COSMIATRIA, FARMACOPEA, 745, SAPORITI S.A., 694.450, 0.000, 05/06/2025, 24/02/2022
6008444, 7798033019856, 7798033019856, CLORURO MAGNES A SUFA 33G, CLORURO DE MAGNESIO A SUFARMA ESCAMAS X33GR, COSMIATRIA, FARMACOPEA, 189, DASIPA S.R.L., 622.030, 0.000, 20/03/2025, 
6008448, 7798033019863, 7798033019863, CLORURO MAGNESIO A SUFA1K, CLORURO DE MAGNESIO A SUFARMA X1KG, COSMIATRIA, FARMACOPEA, 189, DASIPA S.R.L., 6265.750, 0.000, 20/03/2025, 09/11/2016
6008492, 7798068209406, 7798068209406, PIEL MEDICA TALONERA X 2, PIEL MEDICA NATURAL TALONERAS X2, PERFUMERIA, ORTOPEDIA, 832, SALUDTEX S.A., 27126.700, 0.000, 10/03/2025, 19/09/2018
6008507, 7798028001743, 7798028001743, TAPON OIDO LISF AMASA X6U, TAPON OIDO LISFAR AMASABLE X 6UNI, ACCES/VARIOS, TAPON P/OIDO, 482, LISTEN S.A., 4205.960, 0.000, 12/08/2024, 
6008508, 7798028001729, 7798028001729, TAPON OIDO LISFAR AD 1PAR, TAPON OIDO LISFAR ADULTO 1 PAR, ACCES/VARIOS, TAPON P/OIDO, 482, LISTEN S.A., 2509.220, 0.000, 12/08/2024, 
6008509, 7798028001736, 7798028001736, TAPON OIDO LISFAR NN 1PAR, TAPON OIDO LISFAR NN 1 PAR, ACCES/VARIOS, TAPON P/OIDO, 482, LISTEN S.A., 2509.220, 0.000, 12/08/2024, 
6008511, 7798028002542, 7798028002542, TAPON OIDO LISF ESP 2 PAR, TAPON OIDO LISFAR ESPUMA X 2 PARES, ACCES/VARIOS, TAPON P/OIDO, 482, LISTEN S.A., 3079.830, 0.000, 12/08/2024, 20/03/2018
6008525, 7798012350048, 7798012350048, TAPON OIDO OTOSAN AD 1PAR, TAPON ODIO OTOSAN ADULTO 1 PAR, ACCES/VARIOS, TAPON P/OIDO, 621, PRO AUDIO S.A., 2141.850, 0.000, 07/01/2025, 
6008526, 7798012350314, 7798012350314, TAPON OIDO OTOSAN AD SOFT, TAPON OIDO OTOSAN ADULTO SOFT ESPUMA 1PAR, ACCES/VARIOS, TAPON P/OIDO, 621, PRO AUDIO S.A., 2086.930, 0.000, 07/01/2025, 26/01/2022
6008528, 051138290092, 051138290092, TAPON OIDO 3M ESPU C/C 1P, TAPON OIDO 3M ESPUMA CON CORDON 1 PAR, ACCES/VARIOS, TAPON P/OIDO, 354, LOS CATALANES SRL, 1367.930, 0.000, 24/06/2025, 
6008530, 7798012350055, 7798012350055, TAPON OIDO OTOSAN NN 1PAR, TAPON OIDO OTOSAN NN 1 PAR, ACCES/VARIOS, TAPON P/OIDO, 621, PRO AUDIO S.A., 2141.850, 0.000, 07/01/2025, 
6008531, 051138290085, 051138290085, TAPON OIDO 3M ESPU S/C 1P, TAPON OIDO 3M ESPUMA SIN CORDON 1 PAR, ACCES/VARIOS, TAPON P/OIDO, 354, LOS CATALANES SRL, 551.140, 0.000, 24/06/2025, 18/11/2015
6008535, 5798012350335, 5798012350335, TAPON SONDA FOLEY/NELATON, TAPON PARA SONDA FOLEY/NELATON, COSMIATRIA, PROD.MEDICO ACC, 482, LISTEN S.A., 688.580, 0.000, 24/05/2024, 27/05/2024
6008540, 7798012350062, 7798012350062, TAPON OIDO OTOSAN SILIC1P, TAPON OIDO OTOSAN SILICONA 1 PAR, ACCES/VARIOS, TAPON P/OIDO, 621, PRO AUDIO S.A., 2118.760, 0.000, 07/01/2025, 
6008570, 7790274154815, , TALCO TEC PARA X 1 K, TALCO TECNICO PARAFARM X 1KG, COSMIATRIA, FARMACOPEA, 745, SAPORITI S.A., 20023.200, 0.000, 27/03/2025, 
6008608, 4580193651389, 4580193651389, TERMOME DIGI CITI CTA301C, TERMOMETRO DIGITAL CITIZEN CTA301C, COSMIATRIA, PROD.MEDICO ACC, 776, SILVESTRIN FABRIS S.R.L., 4242.780, 0.000, 09/06/2025, 11/11/2016
6008612, 7073870073569, , TELA ADH TRAN 3M 125X9X24, TELA ADH TRANSPORE NEXCARE 3M S/RAC 1.25X9MT X24UN, COSMIATRIA, PROD.MEDICO ACC, 354, LOS CATALANES SRL, 24767.400, 0.000, 27/01/2025, 
6008653, 7798028880768, 7798028880768, TENSIO ANER COMP SILF AD, , COSMIATRIA, PROD.MEDICO ACC, 776, SILVESTRIN FABRIS S.R.L., 21596.140, 0.000, 04/06/2025, 
6008665, 4580193650900, 4580193650900, TENSIO DIGI CITI CH456BRA, , COSMIATRIA, PROD.MEDICO ACC, 776, SILVESTRIN FABRIS S.R.L., 101072.900, 0.000, 09/06/2025, 20/02/2015
6008690, 7792840027202, 7792840027202, TELA ADH MICR NEX S/R25X9, TELA ADH MICROPORE NEXCARE 3M S/RAC CAJA 2.5X9MT, COSMIATRIA, PROD.MEDICO ACC, 354, LOS CATALANES SRL, 5973.670, 0.000, 24/06/2025, 27/01/2025
6008691, 7792840027189, 7792840027189, TELA ADH MIC NEX S/R125X9, TELA ADH MICROPORE NEXCARE 3M S/RAC CAJA 1.25X9MT, COSMIATRIA, PROD.MEDICO ACC, 354, LOS CATALANES SRL, 4838.890, 0.000, 24/06/2025, 27/01/2025
6008693, 7792840027196, 7792840027196, TELA ADH MIC NEX S/R 5X9M, TELA ADH MICROPORE NEXCARE 3M S/RAC CAJA 5X9MT, COSMIATRIA, PROD.MEDICO ACC, 354, LOS CATALANES SRL, 11968.750, 0.000, 24/06/2025, 27/01/2025
6008712, 7790808037348, 7790808037348, TENSIO DIGI ASP MUN S150, TENSIOMETRO DIGITAL DE MUNECA S150, COSMIATRIA, PROD.MEDICO ACC, 1158, TENACTA S.A., 39400.050, 0.000, 20/12/2023, 27/02/2025
6008731, 7805070400803, 7805070400803, TELA ADH TRAN NEX CAJ12X9, TELA ADH TRANSPORE NEXCARE 3M S/RAC 1.25X9MT, COSMIATRIA, PROD.MEDICO ACC, 354, LOS CATALANES SRL, 3532.820, 0.000, 24/06/2025, 28/11/2024
6008732, 7805070400810, 7805070400810, TELA ADH TRAN NEX CAJ25X9, TELA ADH TRANSPORE NEXCARE 3M S/RAC CAJA 2.5X9MT, COSMIATRIA, PROD.MEDICO ACC, 354, LOS CATALANES SRL, 4443.660, 0.000, 24/06/2025, 28/11/2024
6008733, 7805070401107, 7805070401107, TELA ADH TRAN NEX CAJ50X9, TELA ADH TRANSPORE NEXCARE 3M S/RAC CAJA 5CM X9MT, COSMIATRIA, PROD.MEDICO ACC, 354, LOS CATALANES SRL, 8542.990, 0.000, 24/06/2025, 28/11/2024
6008751, 7791914003289, 7791914003289, TENSIO ANER CORONET AZUL, TENSIOMETRO ANEROIDE STD S/ESTETOSCOPIO CORONET AZ, COSMIATRIA, PROD.MEDICO ACC, 1746, SEISEME S.A., 11892.890, 0.000, 13/05/2025, 
6008754, 7791914003265, 7791914003265, TENSIO ANER+ESTET CORONET, TENSIOMETRO ANEROIDE COMPLETO CORONET, COSMIATRIA, PROD.MEDICO ACC, 1746, SEISEME S.A., 15190.760, 0.000, 05/06/2025, 
6008759, 4015672111110, 4015672111110, TENSIO DIGI AUT6161 OMRON, TENSIOMETRO DIGI AUT MUNE 6161 OMRON 30 MEMORIAS, COSMIATRIA, PROD.MEDICO ACC, 899, LABORATORIO ALVEAR S.A., 46238.690, 0.000, 10/01/2025, 09/09/2024
6008761, 0073796714222, 073796714222, TENSIO DIGI AUT7142 OMRON, TENSIOMETRO DIGI AUT BRAZO 7142 OMRON 14MEMORIAS, COSMIATRIA, PROD.MEDICO ACC, 899, LABORATORIO ALVEAR S.A., 63284.350, 0.000, 10/01/2025, 09/09/2024
6008789, 7798033100608, , TERMOME DIGI ETEMP, TERMOMETRO DIGITAL ETEMP, COSMIATRIA, PROD.MEDICO ACC, 1789, EURO SWISS S.A., 2416.640, 0.000, 15/05/2025, 17/12/2020
6008803, 7793780000041, 7793780000041, TERMOME DIGI FRANKLIN, TERMOMETRO DIGITAL FRANKLIN, COSMIATRIA, PROD.MEDICO ACC, 763, SUFARMA RED PROFESIONAL, 5762.020, 0.000, 22/04/2025, 
6008804, 7793780000249, 7793780000249, TERMOME DIGI FLEX FRANKL, TERMOMETRO DIGITAL FLEXIBLE FRANKLIN, COSMIATRIA, PROD.MEDICO ACC, 763, SUFARMA RED PROFESIONAL, 6722.390, 0.000, 06/06/2024, 17/03/2021
6008811, 7790808036693, 7790808036693, TERMOME INFRA ASPEN MULTI, TERMOMETRO INFRA ASPEN TS8 MULTI FRENTE.OIDO.AMBIE, COSMIATRIA, PROD.MEDICO ACC, 1158, TENACTA S.A., 25892.080, 0.000, 01/08/2024, 13/02/2025
6008822, 7790808030158, 7790808030158, TENSIO ANER COMP ASPEN102, , COSMIATRIA, PROD.MEDICO ACC, 1158, TENACTA S.A., 18174.940, 0.000, 20/12/2023, 
6008856, 073796224219, 073796224219, TENSIO REP BRAZA32-42OMRO, BRAZALETE PARA TENSIOM.OMRON P/OBESOS DE 32 A 42CM, ACCES/VARIOS, TENSIO/ESTE/REP, 899, LABORATORIO ALVEAR S.A., 27703.080, 0.000, 09/09/2024, 16/08/2018
6008865, 7798028520053, 7798028520053, TOBI PROC 3 EXTRA CHICA, PROCER TOBILLERA EXTRA CHICA TALLE 3, PERFUMERIA, ORTOPEDIA, 850, C.P.ROCCA Y N.P.ROCCA S.H, 2012.150, 0.000, 18/02/2025, 
6008870, 7798028520060, 7798028520060, TOBI PROC 4 CHICA, PROCER TOBILLERA CHICA TALLE 4, PERFUMERIA, ORTOPEDIA, 850, C.P.ROCCA Y N.P.ROCCA S.H, 2012.150, 0.000, 18/02/2025, 
6008875, 7798028520077, 7798028520077, TOBI PROC 5 MEDIANA, PROCER TOBILLERA MEDIANA TALLE 5, PERFUMERIA, ORTOPEDIA, 850, C.P.ROCCA Y N.P.ROCCA S.H, 2012.150, 0.000, 18/02/2025, 
6008880, 7798028520084, 7798028520084, TOBI PROC 6 MEDIANA, PROCER TOBILLERA MEDIANA TALLE 6, PERFUMERIA, ORTOPEDIA, 850, C.P.ROCCA Y N.P.ROCCA S.H, 2012.150, 0.000, 18/02/2025, 
6008885, 7798028520091, 7798028520091, TOBI PROC 7 GRANDE, PROCER TOBILLERA GRANDE TALLE 7, PERFUMERIA, ORTOPEDIA, 850, C.P.ROCCA Y N.P.ROCCA S.H, 2012.150, 0.000, 18/02/2025, 
6008890, 7798028520107, 7798028520107, TOBI PROC 8 EXTRA GRANDE, PROCER TOBILLERA EXTRA GRANDE TALLE 8, PERFUMERIA, ORTOPEDIA, 850, C.P.ROCCA Y N.P.ROCCA S.H, 2012.150, 0.000, 18/02/2025, 
6008895, 7791914551827, 7791914551827, TERMOME EXATH CONTAC, TERMOMETRO EXATHERM DE CONTACTO, COSMIATRIA, PROD.MEDICO ACC, 1746, SEISEME S.A., 2907.600, 0.000, 21/12/2023, 16/03/2021
6008903, 7798083390288, , TILO GUIRAL 10GR X 5U, TILO GUIRAL 10GR X5U NERVIOS.INSOMNIO, ACCES/VARIOS, HIERB.MEDICIN., 317, PRODUCTOS GUIRAL S.R.L., 5679.100, 0.000, 10/04/2025, 02/11/2022
6008932, 7798028001538, 7798028001538, TENSIO ANER COMP LISFAR, , COSMIATRIA, PROD.MEDICO ACC, 482, LISTEN S.A., 26846.620, 0.000, 12/08/2024, 
6008935, 7798028001972, 7798028001972, TUBO IRRIG PVC, TUBO IRRIGADOR DE PVC, ACCES/VARIOS, TUBO LATEX/IRRI, 482, LISTEN S.A., 3136.880, 0.000, 14/05/2024, 
6008940, 7798028004003, 7798028004003, TUBO LATEX FINO 3X5, , ACCES/VARIOS, TUBO LATEX/IRRI, 482, LISTEN S.A., 1372.550, 0.000, 12/08/2024, 
6008945, 7798028004010, 7798028004010, TUBO LATEX GRUE 6X9, , ACCES/VARIOS, TUBO LATEX/IRRI, 482, LISTEN S.A., 2201.750, 0.000, 12/08/2024, 24/08/2016
6008950, 7798028000029, 7798028000029, TUBO LATEX MED 5X8 X 1 M, , ACCES/VARIOS, TUBO LATEX/IRRI, 482, LISTEN S.A., 2003.410, 0.000, 12/08/2024, 03/06/2016
6008958, 7791914008338, 7791914008338, TENSIO DIGI AUT CORO 527B, TENSIOMETRO DIGITAL AUTOMATICO CORONET LD527 BRAZO, COSMIATRIA, PROD.MEDICO ACC, 1746, SEISEME S.A., 35534.040, 0.000, 25/07/2024, 03/01/2025
6008961, 7791914552497, 7791914552497, TENSIO DIGI AUT CORO 752M, TENSIOMETRO DIGITAL CORONET AUTOMATICO LD752MUNECA, COSMIATRIA, PROD.MEDICO ACC, 1746, SEISEME S.A., 24783.240, 0.000, 08/03/2024, 09/06/2021
6008985, 7798083390116, 7798083390116, VALERIANA GUIRAL 10G X5UN, VALERIANA GUIRAL 10GR X5U NERVIOS.INSOMNIO, ACCES/VARIOS, HIERB.MEDICIN., 317, PRODUCTOS GUIRAL S.R.L., 4329.780, 0.000, 14/04/2025, 22/11/2022
6008995, 7798006301247, 7798006301247, VASE FECO LIQ X 125 ML, VASELINA FECOFAR LIQUIDA X 125ML, COSMIATRIA, FARMACOPEA, 275, FECOFAR ACC, 2216.180, 3888.300, 27/06/2025, 
6009000, 7798006301254, 7798006301254, VASE FECO LIQ X 250 ML, VASELINA FECOFAR LIQUIDA X 250ML, COSMIATRIA, FARMACOPEA, 275, FECOFAR ACC, 3831.780, 6722.860, 27/06/2025, 
6009005, 7798006301261, 7798006301261, VASE FECO LIQ X 500 ML, VASELINA FECOFAR LIQUIDA X 500ML, COSMIATRIA, FARMACOPEA, 275, FECOFAR ACC, 6836.570, 11994.760, 27/06/2025, 
6009026, 7791914001964, 7791914001964, OXIMETRO CORO PEDIAT ROSA, OXIMETRO CORONET PEDIATRICO C/CURVA PC-60D2 ROSA, COSMIATRIA, PROD.MEDICO, 1746, SEISEME S.A., 36937.830, 0.000, 03/02/2025, 22/02/2023
6009027, 7791914553531, 7791914553531, OXIMETRO CORO AD C/C OLED, OXIMETRO CORONET ADULTO C/CURVA PC-60F, COSMIATRIA, PROD.MEDICO, 1746, SEISEME S.A., 24625.230, 0.000, 03/02/2025, 10/01/2025
6009031, 8445291216563, 8445290332295, NIDO CRECIM 4 PBIO3 800LA, NIDO PRIMERA INFANCIA 4 PREBIO LATA X 800 GR, ALIMENTOS, LECHES, 553, NESTLE S.A., 11462.890, 0.000, 08/07/2025, 07/02/2022
6009035, 7790274471417, 7790274471417, VASE PARA LIQ X 125 ML, , COSMIATRIA, FARMACOPEA, 745, SAPORITI S.A., 1839.440, 0.000, 08/06/2025, 17/02/2022
6009040, 7790274471424, 7790274471424, VASE PARA LIQ X 250 ML, , COSMIATRIA, FARMACOPEA, 745, SAPORITI S.A., 3086.020, 0.000, 08/06/2025, 17/02/2022
6009041, 7790274165637, 7790274165637, VASE PARA LIQ X 1000 ML, , COSMIATRIA, FARMACOPEA, 745, SAPORITI S.A., 9961.540, 0.000, 08/06/2025, 17/02/2022
6009045, 7790274001508, 7790274001508, VASE PARA LIQ X 500 ML, , COSMIATRIA, FARMACOPEA, 745, SAPORITI S.A., 5500.310, 0.000, 08/06/2025, 17/02/2022
6009055, 7790274988342, 7790274988342, VASE PARA SDA BLA X 50GR, VASELINA SOLIDA BLANCA PARAFARM X 50 GRS., COSMIATRIA, FARMACOPEA, 745, SAPORITI S.A., 1646.090, 0.000, 08/06/2025, 13/07/2022
6009073, 7792631035027, , MEDI 3 VIAJE3/4 8-15BL478, , PERFUMERIA, ORTOPEDIA, 1399, LAUDA SOCKS, 19245.260, 0.000, 12/05/2025, 
6009081, 7798036761615, 7798036761615, CUBIERTOS PLAST PELU ROSA, , PERFUMERIA, ACC BEBE, 633, PELUSINES.DE M. TORRES, 769.000, 0.000, 17/05/2025, 
6009082, 7798036761868, 7798036761868, CUBIERTOS PLAST PELU CELE, , PERFUMERIA, ACC BEBE, 633, PELUSINES.DE M. TORRES, 769.000, 0.000, 17/05/2025, 
6009101, 7798033011447, 7798033011447, VEND T/CAM A SUFA 10 X12u, , COSMIATRIA, PROD.MEDICO ACC, 763, SUFARMA RED PROFESIONAL, 8199.420, 0.000, 15/08/2024, 
6009102, 7798033011423, 7798033011423, VEND T/CAM A SUFA 5 X 12u, , COSMIATRIA, PROD.MEDICO ACC, 763, SUFARMA RED PROFESIONAL, 4269.760, 0.000, 15/08/2024, 
